AGENCYID,AGENCYTITLE,CLASSIFICATION,SERVICETYPE,FULLORPARTTIME,ANNUALSALARY
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$69,996.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$69,972.00 "
58030,OUS - Oregon State University,Officer-Compl 2,Other professionals,Full-Time,"$69,900.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$69,816.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$69,786.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$69,750.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$69,696.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$69,696.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$69,696.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$69,660.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Consultant-BSG Dev Engineer,Other professionals,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Administrator 1-Acad Program 1,Executive/Admin and managerial,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Specialist 2-Const Mgr,Other professionals,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Specialist 2-Mktg & Outreach,Other professionals,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Administrator 2-Student Servs,Executive/Admin and managerial,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Specialist 2-Mktg & Outreach,Other professionals,Full-Time,"$69,648.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$69,540.00 "
58030,OUS - Oregon State University,Officer-Equity & Incl,Other professionals,Full-Time,"$69,528.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$69,507.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$69,432.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$69,424.00 "
58030,OUS - Oregon State University,Specialist 2-Marine Data Syst,Other professionals,Full-Time,"$69,348.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$69,204.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$69,156.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$69,036.00 "
58030,OUS - Oregon State University,Specialist 2-Assoc Trainer,Other professionals,Full-Time,"$69,036.00 "
58030,OUS - Oregon State University,Specialist 2-Accred & Assess,Other professionals,Full-Time,"$69,024.00 "
58030,OUS - Oregon State University,Supervisor-Univ Faclt/Ops,Executive/Admin and managerial,Full-Time,"$69,024.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$69,021.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$69,021.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$69,000.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,967.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,967.00 "
58030,OUS - Oregon State University,Administrator 3-Operations,Executive/Admin and managerial,Full-Time,"$68,940.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,916.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$68,892.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$68,868.00 "
58030,OUS - Oregon State University,Specialist 2-IT Res,Other professionals,Full-Time,"$68,772.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,769.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,724.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,724.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,724.00 "
58030,OUS - Oregon State University,Environ Health Safety Pro 3,Classified Staff,Full-Time,"$68,604.00 "
58030,OUS - Oregon State University,Elevator Mechanic,Classified Staff,Full-Time,"$68,604.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$68,598.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$68,556.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$68,544.00 "
58030,OUS - Oregon State University,Specialist 2-Pilot Brewery,Other professionals,Full-Time,"$68,544.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,508.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$68,499.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$68,412.00 "
58030,OUS - Oregon State University,Professor,Faculty,Full-Time,"$68,364.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,316.00 "
58030,OUS - Oregon State University,Analyst-IT Systems,Other professionals,Full-Time,"$68,280.00 "
58030,OUS - Oregon State University,Specialist 2-Network,Other professionals,Full-Time,"$68,280.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$68,244.00 "
58030,OUS - Oregon State University,Manager 1-Unit Administrator,Executive/Admin and managerial,Full-Time,"$68,148.00 "
58030,OUS - Oregon State University,Specialist 2-Univ Press 1,Other professionals,Full-Time,"$68,088.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$68,064.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$68,064.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$68,040.00 "
58030,OUS - Oregon State University,Associate Professor (Clinical),Faculty,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Coordinator-Outreach Program,Other professionals,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Specialist 1-Psychologist,Other professionals,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Manager 1-Equipment,Executive/Admin and managerial,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Manager 1-BCHRM,Executive/Admin and managerial,Full-Time,"$68,004.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$67,995.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$67,995.00 "
58030,OUS - Oregon State University,Administrator 1-Acad Program 1,Executive/Admin and managerial,Full-Time,"$67,980.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$67,956.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$67,944.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$67,896.00 "
58030,OUS - Oregon State University,Administrator 2-Dept/Colg Mktg,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Specialist 2-Architect,Other professionals,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Administrator 2-Univ Comm&Mktg,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Administrator 2-Dept/Colg Mktg,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Administrator 3-Faclt/Ops Dept,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Manager 1-IT Operations,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Administrator 3-Univ Dgtl Mktg,Executive/Admin and managerial,Full-Time,"$67,884.00 "
58030,OUS - Oregon State University,Specialist 2-Publications,Other professionals,Full-Time,"$67,680.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$67,671.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$67,536.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$67,518.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$67,500.00 "
58030,OUS - Oregon State University,Consultant-Res Program,Other professionals,Full-Time,"$67,500.00 "
58030,OUS - Oregon State University,Administrator 3-Ath Mktg,Executive/Admin and managerial,Full-Time,"$67,488.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$67,392.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$67,356.00 "
58030,OUS - Oregon State University,Senior Instructor II,Faculty,Full-Time,"$67,296.00 "
58030,OUS - Oregon State University,Specialist 2-IT Res,Other professionals,Full-Time,"$67,248.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$67,176.00 "
58030,OUS - Oregon State University,Administrator 2-Memorial Union,Executive/Admin and managerial,Full-Time,"$67,152.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$67,128.00 "
58030,OUS - Oregon State University,Research Associate,Faculty,Full-Time,"$67,066.00 "
58030,OUS - Oregon State University,Coordinator-Res Program,Other professionals,Full-Time,"$67,008.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$66,996.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$66,978.00 "
58030,OUS - Oregon State University,Analyst Programmer,Classified Staff,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Faculty Research Assistant,Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Officer-Compl 1,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Analyst-IT Systems,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Administrator 3-Dept/Colg Mktg,Executive/Admin and managerial,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Analyst-Institutional Research,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Professor (Sr Res),Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Specialist 2-Reactor Engineer,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Specialist 2-Bus & Process,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Analyst-Institutional Research,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Specialist 2-Video,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Specialist 2-Const Mgr,Other professionals,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Administrator 3-Univ Comm&Mktg,Executive/Admin and managerial,Full-Time,"$66,960.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$66,959.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$66,861.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$66,852.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$66,816.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$66,789.00 "
58030,OUS - Oregon State University,Oper Systems-Network Analyst,Classified Staff,Full-Time,"$66,780.00 "
58030,OUS - Oregon State University,Associate Professor (Sr Res),Faculty,Full-Time,"$66,744.00 "
58030,OUS - Oregon State University,Specialist 2-Const Mgr,Other professionals,Full-Time,"$66,720.00 "
58030,OUS - Oregon State University,Administrator 3-Student Servs,Executive/Admin and managerial,Full-Time,"$66,648.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,591.00 "
58030,OUS - Oregon State University,Consultant-HR 2,Other professionals,Full-Time,"$66,528.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$66,504.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,501.00 "
58030,OUS - Oregon State University,Coordinator-Bus Service,Other professionals,Full-Time,"$66,456.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$66,432.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,393.00 "
58030,OUS - Oregon State University,Senior Faculty Research Asst I,Faculty,Full-Time,"$66,372.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$66,264.00 "
58030,OUS - Oregon State University,Senior Instructor I,Faculty,Full-Time,"$66,156.00 "
58030,OUS - Oregon State University,Coordinator-Rev Olym Asst COA,Other professionals,Full-Time,"$66,012.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$66,000.00 "
58030,OUS - Oregon State University,Instructor,Faculty,Full-Time,"$66,000.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,000.00 "
58030,OUS - Oregon State University,Executive Assistant,Other professionals,Full-Time,"$66,000.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$66,000.00 "
58030,OUS - Oregon State University,Administrator 2-Student Servs,Executive/Admin and managerial,Full-Time,"$65,964.00 "
58030,OUS - Oregon State University,Officer-Compl 1,Other professionals,Full-Time,"$65,940.00 "
58030,OUS - Oregon State University,Specialist 2-Campus Planner 2,Other professionals,Full-Time,"$65,940.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$65,940.00 "
58030,OUS - Oregon State University,Associate Professor,Faculty,Full-Time,"$65,934.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$65,934.00 "
58030,OUS - Oregon State University,Assistant Professor,Faculty,Full-Time,"$65,934.00 "
58030,OUS - Oregon State University,Administrator 2-Dept/Colg Mktg,Executive/Admin and managerial,Full-Time,"$65,904.00 "
58030,OUS - Oregon State University,Manager 1-Campus Administrator,Executive/Admin and managerial,Full-Time,"$65,904.00 "
58030,OUS - Oregon State University,Specialist 2-Architect,Other professionals,Full-Time,"$65,904.00 "
58030,OUS - Oregon State University,Officer-Industry Contracts,Other professionals,Full-Time,"$65,904.00 "
58030,OUS - Oregon State University,Assistant Professor (Sr Res),Faculty,Full-Time,"$65,736.00 "
